"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"2","2","Serpent's Pass","tla","Near Mint","English","","","2026-01-02 19:17:04.463000","279","False","False","0.52"
"1","1","Serra Ascendant","plst","Near Mint","English","","","2026-04-14 18:14:27.607000","M11-28","False","False",""
"1","1","Serra's Sanctum","usg","Near Mint","English","","","2025-08-23 13:51:16.910000","325","False","False",""
"4","4","Serum Visionary","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","69","False","False","1.34"
"1","1","Servo Schematic","brc","Near Mint","English","","","2026-03-08 12:48:53.113000","158","False","False",""
"1","1","Sevinne's Reclamation","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","267","False","False","3.36"
"1","1","Shadow of the Enemy","ltr","Near Mint","English","foil","","2026-03-05 19:30:33.273000","107","False","False","21.00"
"1","1","Shadow of the Second Sun","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","70","False","False","8.29"
"2","2","Shadowspear","ltc","Near Mint","English","","","2025-08-23 13:49:47.327000","353","False","False",""
"2","2","Shambling Cie'th","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","117","False","False","0.37"
"2","2","Shambling Cie'th","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","117","False","False","0.37"
"1","1","Shantotto, Tactician Magician","fin","Near Mint","English","foil","","2026-02-12 19:00:18.123000","241","False","False","1.12"
"1","1","Shantotto, Tactician Magician","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","241","False","False","0.30"
"1","1","Shantotto, Tactician Magician","fin","Near Mint","English","foil","","2026-01-03 19:33:47.777000","241","False","False","1.12"
"1","1","Shardmage's Rescue","dsk","Near Mint","English","","","2025-08-23 13:51:16.910000","29","False","False",""
"1","1","Shared Animosity","ltc","Near Mint","English","","","2026-04-24 19:16:57.227000","226","False","False",""
"1","1","Shared Animosity","c20","Near Mint","English","","","2026-02-23 10:17:36.157000","158","False","True",""
"1","1","Shared Roots","tla","Near Mint","English","","","2026-01-02 19:17:04.463000","196","False","False","6.50"
"2","2","Sharlayan, Nation of Scholars","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","288","False","False","0.60"
"2","2","Sharlayan, Nation of Scholars","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","288","False","False","0.60"
"3","3","Shattered Landscape","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","226","False","False","1.05"
"1","1","Shattered Sanctum","vow","Near Mint","English","","","2026-04-17 19:40:46.677000","264","False","False",""
"1","1","Shattering Spree","tle","Near Mint","English","","","2026-01-02 19:17:04.463000","36","False","False","6.35"
"1","1","Shatterskull Smashing // Shatterskull, the Hammer Pass","znr","Near Mint","English","","","2026-03-06 07:16:49.007000","161","False","True",""
"1","1","Shelter","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","56","False","False","1.20"
"1","1","Sheltered by Ghosts","dsk","Near Mint","English","","","2025-08-23 13:51:16.910000","30","False","False",""
"1","1","Sheltered Thicket","blc","Near Mint","English","","","2025-12-25 18:44:52.140000","330","False","False",""
"3","3","Sheltering Landscape","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","227","False","False","1.64"
"1","1","Sheoldred, the Apocalypse","dmu","Near Mint","English","","","2026-04-14 18:13:59.323000","435","False","False",""
"1","1","Sheoldred, the Apocalypse","dmu","Near Mint","English","","","2026-04-14 17:22:25.943000","369","False","True",""
"1","1","Sheoldred, Whispering One","pnph","Near Mint","English","foil","","2026-04-14 18:13:59.323000","73★","False","False",""
"1","1","Sheoldred's Edict","one","Near Mint","English","foil","","2026-02-12 18:59:45.910000","108","False","False","15.61"
"1","1","Shepherd of Rot","ons","Near Mint","English","","","2026-03-18 19:23:36.000000","168","False","False","4.86"
"1","1","Shield of Duty and Reason","apc","Near Mint","English","foil","","2025-08-23 13:51:16.910000","16","False","False",""
"1","1","Shifting Woodland","mh3","Near Mint","English","","","2026-02-15 09:06:33.220000","228","False","True",""
"1","1","Shifting Woodland","mh3","Near Mint","English","foil","","2025-08-23 13:49:47.327000","357","False","False",""
"1","1","Shigeki, Jukai Visionary","tdc","Near Mint","English","","","2026-02-15 09:06:23.270000","270","False","True",""
"1","1","Shigeki, Jukai Visionary","tdc","Near Mint","English","","","2025-04-08 16:08:38.530000","270","False","False",""
"1","1","Shigeki, Jukai Visionary","tdc","Near Mint","English","","","2025-12-25 18:47:54.260000","270","False","False",""
"1","1","Shiko and Narset, Unified","tdc","Near Mint","English","foil","","2025-04-08 16:09:19.083000","7","False","False",""
"1","1","Shiko and Narset, Unified","tdc","Near Mint","English","foil","","2025-12-25 18:47:35.310000","7","False","False",""
"1","1","Shimmer Myr","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","409","False","False","1.12"
"3","3","Shinra Reinforcements","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","118","False","False","0.47"
"2","2","Shinra Reinforcements","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","118","False","False","0.45"
"1","1","Shiny Impetus","tdc","Near Mint","English","","","2025-12-25 18:47:35.310000","231","False","False",""
"1","1","Shiny Impetus","tdc","Near Mint","English","","","2025-04-08 16:09:19.083000","231","False","False",""
"2","2","Shipwreck Dowser","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","119","False","False","0.75"
"3","3","Shipwreck Marsh","pmid","Near Mint","English","","","2026-04-14 17:30:23.280000","267p","False","True",""
"1","1","Shire Shirriff","ltr","Near Mint","English","","","2026-02-12 18:59:45.910000","30","False","False","0.30"
"1","1","Shire Shirriff","ltr","Near Mint","English","","","2026-03-05 19:30:33.273000","30","False","False","0.52"
"1","1","Shirei, Shizo's Caretaker","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","676","False","False","2.09"
"1","1","Shivan Reef","m15","Near Mint","English","","","2025-08-23 13:48:33.477000","246","False","False",""
"1","1","Shivan Reef","m3c","Near Mint","English","","","2025-04-08 16:12:26.480000","375","False","False",""
"1","1","Shivan Reef","m3c","Near Mint","English","","","2025-12-25 18:47:18.820000","375","False","False",""
"1","1","Shivan Reef","tdc","Near Mint","English","","","2025-12-25 18:47:35.310000","393","False","False",""
"1","1","Shivan Reef","tdc","Near Mint","English","","","2025-04-08 16:09:19.083000","393","False","False",""
"2","2","Shizo, Death's Storehouse","chk","Near Mint","English","","","2026-04-14 17:30:35.667000","283","False","True",""
"1","1","Shrieking Drake","mh3","Near Mint","English","","","2026-03-07 12:39:37.657000","272","False","True",""
"1","1","Shrieking Drake","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","272","False","False","1.27"
"1","1","Shrine of the Forsaken Gods","c19","Near Mint","English","","","2025-08-23 13:48:13.713000","273","False","False",""
"2","2","Sidequest: Card Collection // Magicked Card","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","73","False","False","0.45"
"2","2","Sidequest: Card Collection // Magicked Card","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","73","False","False","0.45"
"1","1","Sidequest: Hunt the Mark // Yiazmat, Ultimate Mark","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","119","False","False","0.60"
"1","1","Sidequest: Hunt the Mark // Yiazmat, Ultimate Mark","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","119","False","False","0.60"
"1","1","Sidequest: Play Blitzball // World Champion, Celestial Weapon","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","158","False","False","0.45"
"1","1","Sidequest: Play Blitzball // World Champion, Celestial Weapon","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","158","False","False","0.45"
"1","1","Sidequest: Raise a Chocobo // Black Chocobo","fin","Near Mint","English","foil","","2026-02-12 19:00:18.123000","201","False","False","3.36"
"1","1","Sidequest: Raise a Chocobo // Black Chocobo","fin","Near Mint","English","foil","","2026-01-03 19:33:47.777000","201","False","False","3.36"
"1","1","Sidequest: Raise a Chocobo // Black Chocobo","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","201","False","False","0.82"
"1","1","Sidequest: Raise a Chocobo // Black Chocobo","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","201","False","False","0.82"
"1","1","Sidisi, Brood Tyrant","2x2","Near Mint","English","","","2026-02-12 19:51:28.940000","276","False","True",""
"1","1","Sidisi, Undead Vizier","dtk","Near Mint","English","","","2026-04-24 19:18:57.867000","120","False","False",""
"4","4","Siege Smash","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","136","False","False","1.12"
"1","1","Siege Smash","mh3","Near Mint","English","","","2026-01-20 20:07:19.223000","136","False","True",""
"1","1","Siege-Gang Commander","tdc","Near Mint","English","","","2026-03-18 19:23:36.000000","232","False","False","1.42"
"1","1","Sigarda's Aid","emn","Near Mint","English","","","2025-08-23 13:51:16.910000","41","False","False",""
"1","1","Sign in Blood","scd","Near Mint","English","","","2026-01-20 20:03:23.917000","107","False","True",""
"1","1","Signature Slam","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","168","False","False","0.52"
"1","1","Silver Shroud Costume","pip","Near Mint","English","","","2026-04-13 16:33:09.863000","142","False","True",""
"1","1","Silverquill Lecturer","m3c","Near Mint","English","","","2025-04-08 16:12:26.480000","96","False","False",""
"1","1","Silverquill Lecturer","m3c","Near Mint","English","","","2025-12-25 18:47:18.820000","96","False","False",""
"1","1","Simic Ascendancy","lcc","Near Mint","English","","","2026-04-14 17:55:18.720000","288","False","True",""
"1","1","Simic Ascendancy","blc","Near Mint","English","","","2026-04-14 17:55:11.583000","260","False","False",""
"1","1","Sin, Unending Cataclysm","fic","Near Mint","English","","","2026-03-07 12:39:41.447000","95","False","True",""
"1","1","Sinister Cryologist","eoe","Near Mint","English","","","2026-02-12 18:59:45.910000","75","False","False","0.22"
"2","2","Sink into Stupor // Soporific Springs","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","241","False","False","65.91"
"2","2","Sink into Stupor // Soporific Springs","mh3","Near Mint","English","","","2026-03-07 12:52:51.273000","241","False","False",""
"1","1","Sire of Seven Deaths","fdn","Near Mint","English","","","2025-08-23 13:48:13.713000","1","False","False",""
"2","2","Six","mh3","Near Mint","English","","","2026-02-15 09:06:13.747000","169","False","True",""
"1","1","Six","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","169","False","False","46.26"
"2","2","Skittering Precursor","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","137","False","False","1.12"
"3","3","Skoa, Embermage","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","138","False","False","0.67"
"1","1","Skrelv, Defector Mite","one","Near Mint","English","","","2026-03-05 21:00:24.120000","301","False","True",""
"1","1","Skull Prophet","tdc","Near Mint","English","","","2025-04-08 16:08:38.530000","304","False","False",""
"1","1","Skull Prophet","tdc","Near Mint","English","","","2025-12-25 18:47:54.260000","304","False","False",""
"1","1","Skullclamp","tdc","Near Mint","English","","","2026-03-08 12:48:53.113000","103","False","False",""
"3","3","Skullclamp","blc","Near Mint","English","","","2026-03-07 12:11:32.877000","283","False","False",""
"1","1","Skullclamp","tdc","Near Mint","English","","","2026-03-05 19:30:33.273000","103","False","False","33.99"
"1","1","Skyclave Apparition","m3c","Near Mint","English","","","2025-04-08 16:12:26.480000","172","False","False",""
"1","1","Skyclave Apparition","m3c","Near Mint","English","","","2025-12-25 18:47:18.820000","172","False","False",""
"1","1","Skyclave Apparition","znr","Near Mint","English","","","2026-04-06 11:45:27.173000","322","False","True",""
"1","1","Skyclave Relic","znr","Near Mint","English","","","2025-08-23 13:48:13.713000","252","False","False",""
"1","1","Skycloud Expanse","tdc","Near Mint","English","","","2025-12-25 18:47:35.310000","394","False","False",""
"1","1","Skycloud Expanse","blc","Near Mint","English","","","2025-12-25 18:44:26.810000","332","False","False",""
"1","1","Skycloud Expanse","tdc","Near Mint","English","","","2025-04-08 16:09:19.083000","394","False","False",""
"1","1","Skyline Despot","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","254","False","False","2.32"
"1","1","Skyshroud Claim","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","321","False","False","8.30"
"1","1","Skyshroud Claim","eoc","Near Mint","English","","","2026-03-01 15:11:23.657000","107","False","False","7.10"
"1","1","Skysnare Spider","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","322","False","False","0.52"
"3","3","Slash of Light","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","32","False","False","0.22"
"4","4","Slash of Light","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","32","False","False","0.22"
"1","1","Sleep Magic","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","74","False","False","0.82"
"3","3","Sleep Magic","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","74","False","False","0.60"
"1","1","Slimefoot, the Stowaway","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","686","False","False","1.79"
"2","2","Slimefoot, the Stowaway","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","356","False","False","0.82"
"1","1","Slip Out the Back","snc","Near Mint","English","","","2025-08-23 13:49:11.057000","62","False","False",""
"4","4","Smelted Chargebug","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","139","False","False","0.37"
"1","1","Smoldering Marsh","dsc","Near Mint","English","","","2026-01-20 20:25:47.313000","299","False","True",""
"1","1","Smoldering Marsh","ltc","Near Mint","English","","","2025-08-23 13:49:11.057000","332","False","False",""
"1","1","Smothering Tithe","cmm","Near Mint","English","foil","","2026-03-01 15:11:23.657000","57","False","False","226.60"
"2","2","Smothering Tithe","prna","Near Mint","English","","","2026-04-24 19:16:57.227000","22p","False","False",""
"1","1","Smuggler's Share","mkc","Near Mint","English","","","2026-03-07 12:55:46.937000","84","False","True",""
"2","2","Snakeskin Veil","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","323","False","False","0.90"
"2","2","Snap","dmr","Near Mint","English","","","2026-03-07 12:53:11.950000","66","False","True",""
"3","3","Snapcaster Mage","isd","Near Mint","English","","","2026-04-14 17:22:39.357000","78","False","True","100.25"
"1","1","Snapcaster Mage","isd","Near Mint","English","","","2026-03-07 12:39:53.267000","78","False","False","100.25"
"4","4","Snapping Voidcraw","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","204","False","False","0.60"
"1","1","Snarling Warg","ltr","Near Mint","English","","","2026-02-12 18:59:45.910000","109","False","False","0.15"
"3","3","Sneaky Snacker","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","205","False","False","2.61"
"1","1","Snow Villiers","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","33","False","False","0.45"
"1","1","Snow Villiers","fin","Near Mint","English","foil","","2026-02-12 19:00:18.123000","33","False","False","1.19"
"9","9","Snow-Covered Island","mh1","Near Mint","English","","","2025-08-23 13:50:26.263000","251","False","False",""
"9","9","Snow-Covered Plains","mh1","Near Mint","English","","","2025-08-23 13:50:26.263000","250","False","False",""
"20","20","Snow-Covered Plains","csp","Near Mint","English","foil","","2025-08-23 13:51:16.910000","151","False","False",""
"2","2","Snow-Covered Swamp","khm","Near Mint","English","","","2026-04-04 10:39:17.703000","281","False","True",""
"1","1","Snuff Out","gvl","Near Mint","English","","","2026-01-20 20:07:02.453000","53","False","True",""
"1","1","Sojourner's Companion","mh2","Near Mint","English","","","2026-03-08 12:48:53.113000","235","False","False",""
"1","1","Sojourner's Companion","mh2","Near Mint","English","","","2026-02-12 18:59:33.250000","235","False","False","1.19"
"1","1","Sokka, Lateral Strategist","tla","Near Mint","English","","","2026-01-02 19:17:04.463000","241","False","False","0.52"
"2","2","Sokka, Tenacious Tactician","tla","Near Mint","English","","","2026-01-02 19:17:04.463000","242","False","False","2.32"
"1","1","Sokka's Charge","tle","Near Mint","English","","","2026-01-20 19:28:54.740000","66","False","True",""
"1","1","Sokka's Haiku","tla","Near Mint","English","","","2026-01-02 19:17:04.463000","71","False","False","0.82"
"1","1","Sol Ring","m3c","Near Mint","English","","","2025-04-08 16:12:26.480000","305","False","False",""
"1","1","Sol Ring","blc","Near Mint","English","","","2026-02-15 09:18:40.773000","129","False","True",""
"2","2","Sol Ring","tdc","Near Mint","English","","","2025-04-08 16:09:19.083000","106","False","False",""
"1","1","Sol Ring","pip","Near Mint","English","","","2025-04-08 16:10:20.207000","239","False","False",""
"1","1","Sol Ring","drc","Near Mint","English","","","2025-04-08 17:35:21.267000","56","False","False",""
"1","1","Sol Ring","blc","Near Mint","English","","","2025-08-23 13:50:26.263000","129","False","False",""
"1","1","Sol Ring","pip","Near Mint","English","","","2025-12-25 18:47:44.880000","239","False","False",""
"2","2","Sol Ring","drc","Near Mint","English","","","2025-12-25 18:47:26.150000","56","False","False",""
"1","1","Sol Ring","v10","Near Mint","English","foil","","2025-08-23 13:51:16.910000","12","False","False",""
"1","1","Sol Ring","ltc","Near Mint","English","","","2025-08-23 13:49:11.057000","284","False","False",""
"1","1","Sol Ring","c16","Near Mint","English","","","2025-08-23 13:48:33.477000","272","False","False",""
"1","1","Sol Ring","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","703","False","False","54.41"
"2","2","Sol Ring","tdc","Near Mint","English","","","2025-12-25 18:47:54.260000","106","False","False",""
"1","1","Sol Ring","m3c","Near Mint","English","","","2025-12-25 18:47:18.820000","305","False","False",""
"1","1","Sol Ring","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","410","False","False","6.95"
"1","1","Sol Ring","otc","Near Mint","English","","","2026-03-05 19:30:33.273000","267","False","False","9.34"
"1","1","Sol Ring","lcc","Near Mint","English","","","2026-03-08 12:48:53.113000","313","False","False",""
"1","1","Sol Ring","tle","Near Mint","English","","","2026-01-02 19:17:04.463000","316","False","False","27.11"
"2","2","Sol Ring","blc","Near Mint","English","","","2025-12-25 18:44:52.140000","129","False","False",""
"1","1","Sol Ring","sld","Near Mint","English","","","2025-08-23 13:49:47.327000","1494","False","False",""
"1","1","Sol Ring","c21","Near Mint","English","","","2025-08-23 13:48:13.713000","263","False","False",""
"1","1","Solar Transformer","drc","Near Mint","English","","","2026-04-02 19:47:27.573000","137","False","False","1.12"
"1","1","Solar Transformer","mh3","Near Mint","English","","","2025-04-08 16:12:26.480000","211","False","False",""
"1","1","Solar Transformer","mh3","Near Mint","English","","","2025-08-23 13:48:13.713000","211","False","False",""
"1","1","Solar Transformer","mh3","Near Mint","English","","","2025-12-25 18:47:18.820000","211","False","False",""
"3","3","Sold Out","tla","Near Mint","English","","","2026-01-02 19:17:04.463000","119","False","False","0.60"
"1","1","Soldevi Adnate","all","Near Mint","English","","","2026-03-05 19:30:33.273000","60b","False","False","8.74"
"1","1","Soldier","ttla","Near Mint","English","","","2026-01-02 19:17:04.463000","11","False","False",""
"1","1","Solemn Simulacrum","m3c","Near Mint","English","","","2025-12-25 18:47:18.820000","306","False","False",""
"2","2","Solemn Simulacrum","m21","Near Mint","English","","","2026-03-07 21:15:18.110000","239","False","True",""
"1","1","Solemn Simulacrum","m3c","Near Mint","English","","","2025-04-08 16:12:26.480000","306","False","False",""
"1","1","Solid Footing","iko","Near Mint","English","foil","","2025-08-23 13:51:16.910000","31","False","False",""
"1","1","Solitude","mh2","Near Mint","English","","","2026-04-17 19:40:46.677000","32","False","False",""
"1","1","Solstice Revelations","tla","Near Mint","English","","","2026-01-02 19:17:04.463000","153","False","False","0.97"
"3","3","Solstice Zealot","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","43","False","False","0.37"
"1","1","Solve the Equation","stx","Near Mint","English","","","2026-02-23 08:34:50.860000","54","False","True",""
"1","1","Song of the Dryads","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","324","False","False","31.24"
"1","1","Sonic Screwdriver","who","Near Mint","English","","","2025-08-23 13:49:11.057000","184","False","False",""
"1","1","Sorcerer Class","afr","Near Mint","English","","","2025-08-23 13:48:33.477000","233","False","False",""
"1","1","Sorceress's Schemes","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","159","False","False","0.75"
"1","1","Soul of Migration","mh2","Near Mint","English","","","2026-02-12 18:59:33.250000","33","False","False","0.90"
"1","1","Soul Shatter","znr","Near Mint","English","","","2026-02-15 09:14:16.290000","127","False","True",""
"1","1","Soulfire Grand Master","frf","Near Mint","English","","","2026-02-22 20:47:17.253000","27","False","True",""
"1","1","Soul-Guide Lantern","eoc","Near Mint","English","","","2026-03-08 12:48:53.113000","143","False","False",""
"1","1","Soulherder","mh1","Near Mint","English","","","2025-08-23 13:50:26.263000","214","False","False",""
"1","1","Souls of the Lost","lci","Near Mint","English","","","2026-03-08 12:48:53.113000","121","False","False",""
"1","1","Southern Air Temple","tla","Near Mint","English","","","2026-01-02 19:17:04.463000","36","False","False","1.34"
"1","1","Sower of Discord","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","187","False","False","17.79"
"1","1","Sowing Mycospawn","mh3","Near Mint","English","","","2026-04-24 19:17:35.287000","170","False","False",""
"1","1","Sozin's Comet","tla","Near Mint","English","","","2026-01-20 19:21:41.390000","154","False","True",""
"1","1","Spara's Headquarters","psnc","Near Mint","English","","","2026-03-07 13:01:23.987000","257p","False","True",""
"1","1","Spawnbed Protector","m3c","Near Mint","English","","","2025-08-23 13:48:13.713000","36","False","False",""
"1","1","Spawn-Gang Commander","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","140","False","False","0.90"
"1","1","Specimen Freighter","eoe","Near Mint","English","foil","","2026-02-12 18:59:45.910000","76","False","False","1.12"
"1","1","Spectator Seating","cmr","Near Mint","English","","","2026-01-20 19:35:14.660000","356","False","True",""
"1","1","Spectator Seating","cmr","Near Mint","English","","","2026-02-23 11:06:55.770000","356","False","True",""
"2","2","Spectator Seating","cmr","Near Mint","English","","","2026-04-24 19:16:57.227000","356","False","False",""
"1","1","Spectra Ward","m15","Near Mint","English","","","2025-08-23 13:51:16.910000","36","False","False",""
"1","1","Spectral Grasp","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","58","False","False","0.52"
"1","1","Spectral Searchlight","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","411","False","False","0.45"
"1","1","Sphere Grid","fic","Near Mint","English","foil","","2025-08-23 13:49:47.327000","123","False","False",""
"1","1","Sphinx of Enlightenment","blc","Near Mint","English","","","2025-12-25 18:44:26.810000","175","False","False",""
"1","1","Sphinx of the Revelation","m3c","Near Mint","English","","","2025-12-25 18:47:18.820000","127","False","False",""
"1","1","Sphinx of the Revelation","m3c","Near Mint","English","","","2025-04-08 16:12:26.480000","127","False","False",""
"1","1","Spikeshot Goblin","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","256","False","False","0.60"
"1","1","Spine of Ish Sah","blc","Near Mint","English","","","2025-12-25 18:44:52.140000","285","False","False",""
"1","1","Spire Garden","clb","Near Mint","English","foil","","2025-08-23 13:49:47.327000","606","False","False",""
"1","1","Spire Garden","clb","Near Mint","English","","","2026-01-20 19:35:36.253000","361","False","True",""
"1","1","Spire of Industry","drc","Near Mint","English","","","2026-03-08 12:48:53.113000","172","False","False",""
"1","1","Spirit Mantle","m12","Near Mint","English","foil","","2025-08-23 13:51:16.910000","35","False","False",""
"1","1","Spirit Water Revival","tla","Near Mint","English","","","2026-01-02 19:17:04.463000","73","False","False","5.08"
"1","1","Spirited Companion","blc","Near Mint","English","","","2025-08-23 13:50:26.263000","155","False","False",""
"1","1","Spitebellows","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","257","False","False","0.97"
"1","1","Splendid Reclamation","vow","Near Mint","English","","","2026-02-15 09:03:59.917000","221","False","True",""
"1","1","Spore Frog","blc","Near Mint","English","","","2025-12-25 18:44:26.810000","238","False","False",""
"1","1","Springbloom Druid","tdc","Near Mint","English","","","2025-04-08 16:08:38.530000","271","False","False",""
"1","1","Springbloom Druid","tdc","Near Mint","English","","","2025-12-25 18:47:54.260000","271","False","False",""
"1","1","Springheart Nantuko","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","171","False","False","30.56"
"2","2","Springleaf Drum","brr","Near Mint","English","","","2026-03-08 12:48:53.113000","55","False","False",""
"1","1","Spring-Loaded Sawblades // Bladewheel Chariot","lci","Near Mint","English","","","2026-02-23 08:09:37.830000","36","False","True",""
"1","1","Squall, SeeD Mercenary","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","402","False","False","24.50"
"1","1","Squall, SeeD Mercenary","fin","Near Mint","English","","","2025-12-27 14:10:01.807000","402","False","False",""
"1","1","Squall, SeeD Mercenary","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","402","False","False","24.50"
"1","1","Squire's Lightblade","eoe","Near Mint","English","","","2026-02-12 18:59:45.910000","36","False","False","0.15"
"1","1","Sram, Senior Edificer","fca","Near Mint","English","","","2026-01-03 19:33:47.777000","3","False","False","28.68"
"1","1","Sram, Senior Edificer","fca","Near Mint","English","","","2026-02-12 19:00:18.123000","3","False","False","28.68"
"1","1","Sram, Senior Edificer","aer","Near Mint","English","foil","","2025-08-23 13:51:16.910000","23","False","False",""
"1","1","Stalwarts of Osgiliath","ltr","Near Mint","English","","","2026-03-05 19:30:33.273000","33","False","False","0.37"
"1","1","Standstill","tle","Near Mint","English","","","2026-01-02 19:17:04.463000","19","False","False","17.18"
"1","1","Starbreach Whale","eoe","Near Mint","English","","","2026-02-12 18:59:45.910000","77","False","False","0.15"
"1","1","Starbreach Whale","eoe","Near Mint","English","foil","","2026-02-12 18:59:45.910000","77","False","False","0.75"
"1","1","Starfield Vocalist","eoe","Near Mint","English","","","2026-04-24 19:17:35.287000","78","False","False",""
"1","1","Starfighter Pilot","eoe","Near Mint","English","","","2026-02-12 18:59:45.910000","38","False","False","0.67"
"1","1","Starport Security","eoe","Near Mint","English","","","2026-02-12 18:59:45.910000","39","False","False","0.22"
"1","1","Starscream, Power Hungry // Starscream, Seeker Leader","bot","Near Mint","English","","","2026-02-15 09:38:25.690000","5","False","True",""
"1","1","Starstorm","blc","Near Mint","English","","","2025-12-25 18:44:52.140000","203","False","False",""
"1","1","Starting Town","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","289","False","False","66.60"
"1","1","Static Prison","mh3","Near Mint","English","foil","","2026-04-02 19:47:27.573000","44","False","False","4.56"
"1","1","Static Prison","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","44","False","False","2.47"
"1","1","Staunch Throneguard","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","412","False","False","0.90"
"2","2","Steam Vents","ecl","Near Mint","English","","","2026-04-14 18:14:55.860000","267","False","False",""
"2","2","Steam Vents","rtr","Near Mint","English","","","2026-04-13 16:38:41.037000","247","False","True",""
"1","1","Steel Dromedary","mh2","Near Mint","English","","","2026-02-12 18:59:33.250000","237","False","False","0.82"
"1","1","Steelburr Champion","blc","Near Mint","English","","","2025-12-25 18:44:26.810000","12","False","False",""
"1","1","Steelshaper's Gift","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","59","False","False","33.63"
"1","1","Stella Lee, Wild Card","otc","Near Mint","English","","","2026-02-22 20:48:32.900000","3","False","True",""
"1","1","Step Through","mh2","Near Mint","English","","","2025-08-23 13:48:33.477000","392","False","False",""
"2","2","Step Through","mh2","Near Mint","English","","","2026-02-12 18:59:33.250000","66","False","False","0.97"
"1","1","Stew the Coneys","ltr","Near Mint","English","","","2026-03-05 19:30:33.273000","189","False","False","0.30"
"1","1","Steward of the Harvest","tdc","Near Mint","English","","","2025-04-08 16:08:38.530000","48","False","False",""
"1","1","Steward of the Harvest","tdc","Near Mint","English","","","2025-12-25 18:47:54.260000","48","False","False",""
"1","1","Sting, the Glinting Dagger","ltr","Near Mint","English","","","2025-08-23 13:49:47.327000","409","False","False",""
"1","1","Stinkweed Imp","rav","Near Mint","English","","","2026-03-05 19:30:33.273000","107","False","False","8.82"
"1","1","Stitcher's Supplier","tdc","Near Mint","English","","","2025-04-08 16:08:38.530000","196","False","False",""
